Year of Manufacture,Brand Name,Model,Vehicle Category,Engine Capacity (Liters),Number of Cylinders,Transmission,TYPE OF FUEL,City Fuel Efficiency (L/100 km),Highway Fuel Efficiency (L/100 km),Combined Fuel Efficiency (L/100 km),Combined Fuel Efficiency (mpg),CO2 Emission Rate (g/km),Carbon Dioxide Rating,Smog Emission Rating
2022,Porsche,911 Carrera 4 Cabriolet,Minicompact,3,6,AM8,Z,13.1,9.7,11.6,24,275,4,5
2022,Porsche,911 Carrera S,Minicompact,3,6,AM8,Z,12.9,10.2,11.7,24,274,4,5
2022,Porsche,911 Carrera S,Minicompact,3,6,M7,Z,12.8,9.4,11.3,25,264,4,5
2022,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,AM8,Z,12.9,10.2,11.7,24,273,4,5
2022,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,M7,Z,13.8,9.4,11.8,24,275,4,5
2022,Porsche,911 Carrera 4S,Minicompact,3,6,AM8,Z,13,10.2,11.8,24,275,4,5
2022,Porsche,911 Carrera 4S,Minicompact,3,6,M7,Z,13.8,9.3,11.8,24,275,4,5
2022,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,AM8,Z,12.8,10.2,11.7,24,273,4,5
2022,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,M7,Z,13.8,9.8,12,NA,281,4,5
2022,Porsche,911 Carrera GTS,Minicompact,3,6,AM8,Z,13.8,10.1,12.1,23,289,4,5
2022,Porsche,911 Carrera GTS,Minicompact,3,6,M7,Z,13.5,9.8,11.9,24,276,4,5
2022,Porsche,911 Carrera GTS Cabriolet,Minicompact,3,6,AM8,Z,13.8,10.2,12.2,23,289,4,5
2022,Porsche,911 Carrera GTS Cabriolet,Minicompact,3,6,M7,Z,13.8,9.6,11.9,24,278,4,5
2022,Porsche,911 Carrera 4 GTS,Minicompact,3,6,AM8,Z,13.8,10.1,12.1,23,288,4,5
2022,Porsche,911 Carrera 4 GTS,Minicompact,3,6,M7,Z,13.8,10.2,12.2,23,289,4,5
2022,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3,6,AM8,Z,13.7,10.7,12.3,23,288,4,5
2022,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3,6,M7,Z,14.7,10.2,12.7,22,296,4,5
2022,Porsche,911 GT3,Minicompact,4,6,AM7,Z,15.6,12.7,14.3,20,334,3,3
2022,Porsche,911 GT3,Minicompact,4,6,M6,Z,17,13.1,15.2,19,355,3,3
2022,Porsche,911 GT3 Touring,Minicompact,4,6,AM7,Z,15.7,12.7,14.4,20,335,3,3
2022,Porsche,911 GT3 Touring,Minicompact,4,6,M6,Z,16.9,13.1,15.2,19,354,3,3
2022,Porsche,911 Targa 4,Minicompact,3,6,AM8,Z,13.1,9.8,11.6,24,275,4,5
2022,Porsche,911 Targa 4S,Minicompact,3,6,AM8,Z,13.1,10.2,11.8,24,274,4,5
2022,Porsche,911 Targa 4S,Minicompact,3,6,M7,Z,13.7,9.8,11.9,24,278,4,5
2022,Porsche,911 Targa 4 GTS,Minicompact,3,6,AM8,Z,13.6,10.7,12.3,23,287,4,5
2022,Porsche,911 Targa 4 GTS,Minicompact,3,6,M7,Z,14.7,10.2,12.7,22,296,4,5
2022,Porsche,911 Turbo,Minicompact,3.7,6,AM8,Z,15.2,11.9,13.7,21,321,3,5
2022,Porsche,911 Turbo Cabriolet,Minicompact,3.7,6,AM8,Z,15.6,11.8,13.9,20,324,3,5
2022,Porsche,911 Turbo S,Minicompact,3.7,6,AM8,Z,15.3,11.8,13.7,21,321,3,5
2022,Porsche,911 Turbo S Cabriolet,Minicompact,3.7,6,AM8,Z,16,11.8,14.1,20,328,3,5
2022,Porsche,Cayenne,SUV: Standard,3,6,AS8,Z,13.8,10.7,12.4,23,289,4,5
2022,Porsche,Cayenne Coupe,SUV: Standard,3,6,AS8,Z,13.8,10.7,12.4,23,289,4,5
2022,Porsche,Cayenne S,SUV: Standard,2.9,6,AS8,Z,14.7,10.6,12.9,22,307,NA,5
2022,Porsche,Cayenne S Coupe,SUV: Standard,2.9,6,AS8,Z,14.4,11.2,13,22,305,3,5
2022,Porsche,Cayenne GTS,SUV: Standard,4,8,AS8,Z,15.8,12.3,14.2,20,331,3,3
2022,Porsche,Cayenne GTS Coupe,SUV: Standard,4,8,AS8,Z,15.2,12.4,14,20,326,3,3
2022,Porsche,Cayenne Turbo,SUV: Standard,4,8,AS8,Z,16.8,12.4,14.8,19,343,3,3
2022,Porsche,Cayenne Turbo Coupe,SUV: Standard,4,8,AS8,Z,15.9,12,14.1,20,330,3,3
2022,Porsche,Cayenne Turbo GT,SUV: Standard,4,8,AS8,Z,16.8,12.4,14.8,19,345,3,3
2022,Porsche,Macan,SUV: Small,2,4,AM7,Z,12.4,9.3,11,26,263,4,5
2022,Porsche,Macan S,SUV: Small,2.9,6,AM7,Z,13.8,10.1,12.2,23,289,4,5
2022,Porsche,Macan GTS,SUV: Small,2.9,6,AM7,Z,13.5,10.7,12.2,23,290,4,5
2022,Porsche,Panamera,Full-size,2.9,6,AM8,Z,13.1,9.8,11.6,24,274,4,5
2022,Porsche,Panamera 4,Full-size,2.9,6,AM8,Z,12.8,9.8,11.5,25,274,4,5
2022,Porsche,Panamera 4 Executive,Full-size,2.9,6,AM8,Z,13.8,10.2,12.2,23,289,4,5
2022,Porsche,Panamera 4 ST,Full-size,2.9,6,AM8,Z,12.8,10.2,11.7,24,274,4,5
2022,Porsche,Panamera 4S,Full-size,2.9,6,AM8,Z,12.8,9.8,11.4,25,276,4,5
2022,Porsche,Panamera 4S Executive,Full-size,2.9,6,AM8,Z,13.8,10.2,12.2,23,292,4,5
2022,Porsche,Panamera 4S ST,Full-size,2.9,6,AM8,Z,13.8,10.2,12.2,23,292,4,5
2022,Porsche,Panamera GTS,Full-size,4,8,AM8,Z,15.7,11.2,13.7,21,323,3,3
2022,Porsche,Panamera GTS ST,Full-size,4,8,AM8,Z,15.7,11.8,13.9,20,323,3,3
2022,Porsche,Panamera Turbo S,Full-size,4,8,AM8,Z,15.3,11.2,13.5,NA,326,3,3
2022,Porsche,Panamera Turbo S Executive,Full-size,4,8,AM8,Z,15.3,11.2,13.5,21,326,3,3
2022,Porsche,Panamera Turbo S ST,Full-size,4,8,AM8,Z,15.3,11.2,13.5,21,326,3,3
2022,Ram,1500 EcoDiesel,Pickup truck: Standard,3,6,A8,D,10.5,7.3,9,31,243,5,1
2022,Ram,1500 HFE EcoDiesel,Pickup truck: Standard,3,6,A8,D,10.4,7.1,8.9,32,238,5,1
2022,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,26,253,5,5
2022,Ram,1500 HFE eTorque,Pickup truck: Standard,3.6,6,A8,X,11.6,9,10.4,27,245,5,5
2022,Ram,1500,Pickup truck: Standard,5.7,8,A8,X,16.2,10.5,13.6,21,320,3,5
2022,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,13,10,11.7,24,275,4,5
2022,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3,6,A8,D,11.1,8,9.7,29,260,4,1
2022,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.2,9.7,11.1,25,260,4,5
2022,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11,13.8,20,325,3,5
2022,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,X,13.4,10.5,12.1,23,284,4,5
2022,Ram,1500 4X4 TRX,Pickup truck: Standard,6.2,8,A8,Z,22.4,16.5,19.8,14,465,1,1
2022,Ram,1500 Classic,Pickup truck: Standard,3.6,6,A8,X,13.9,9.6,11.9,24,280,4,3
2022,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A8,X,15.9,11.1,13.7,21,323,3,3
2022,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6,A8,X,14.5,10.2,12.6,22,295,4,3
2022,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8,A8,X,16.2,11.6,14.1,20,330,3,3
2022,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,X,11.2,8.3,9.9,29,232,5,6
2022,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.1,16.5,17,386,2,3
2022,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.1,16.5,17,386,2,3
2022,Rolls-Royce,Ghost,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17,387,2,3
2022,Rolls-Royce,Ghost Black Badge,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17,NA,2,3
2022,Rolls-Royce,Ghost EWB,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17,387,2,3
2022,Rolls-Royce,Phantom,Full-size,6.7,12,AS8,Z,20,11.8,16.3,17,382,2,3
2022,Rolls-Royce,Phantom EWB,Full-size,6.7,12,AS8,Z,20,11.8,16.3,17,382,2,3
2022,Subaru,Ascent AWD,SUV: Standard,2.4,4,AV8,X,11.7,9,10.5,27,245,5,3
2022,Subaru,BRZ,Minicompact,2.4,4,AS6,Z,11,7.7,9.5,30,224,5,3
2022,Subaru,BRZ,Minicompact,2.4,4,M6,Z,12,8.8,10.5,27,247,5,3
2022,Subaru,Crosstrek AWD,SUV: Small,2,4,AV8,X,8.5,7,7.9,36,184,6,7
2022,Subaru,Crosstrek AWD,SUV: Small,2,4,M6,X,10.5,8.1,9.4,30,220,5,7
2022,Subaru,Crosstrek AWD,SUV: Small,2.5,4,AV8,X,8.8,7,8,35,188,6,7
2022,Subaru,Forester AWD,SUV: Small,2.5,4,AV7,X,9,7.2,8.2,34,192,6,7
2022,Subaru,Forester Wilderness AWD,SUV: Small,2.5,4,AV8,X,9.5,8.3,9,31,210,5,7
2022,Subaru,Impreza 4-Door AWD,Mid-size,2,4,AV7,X,8.3,6.4,7.4,38,174,7,7
2022,Subaru,Impreza 4-Door AWD,Mid-size,2,4,M5,X,10.1,7.5,9,31,209,5,7
2022,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,AV7,X,8.4,6.6,7.6,37,178,7,7
2022,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,M5,X,10.1,7.7,9,31,211,5,7
2022,Subaru,Legacy AWD,Full-size,2.4,4,AV8,X,9.9,7.3,8.7,32,205,6,3
2022,Subaru,Legacy AWD,Full-size,2.5,4,AV8,X,8.8,6.7,7.8,36,184,6,7
2022,Subaru,Outback AWD,SUV: Small,2.4,4,AV8,X,10.1,7.9,9.1,31,213,5,3
2022,Subaru,Outback AWD,SUV: Small,2.5,4,AV8,X,9,7.1,8.2,34,192,6,7
2022,Subaru,Outback Wilderness AWD,SUV: Small,2.4,4,AV8,X,10.9,8.9,10,28,235,5,3
2022,Subaru,WRX AWD,Mid-size,2.4,4,AV8,Z,12.7,9.4,11.2,25,262,4,3
2022,Subaru,WRX AWD,Mid-size,2.4,4,M6,Z,12.3,9,10.8,26,254,5,3
2022,Toyota,4Runner 4WD,SUV: Standard,4,6,AS5,X,14.9,12.6,13.8,20,323,3,5
2022,Toyota,4Runner 4WD (Part-Time 4WD) ,SUV: Standard,4,6,AS5,X,14.8,12.5,13.8,20,321,3,5
2022,Toyota,C-HR,Compact,2,4,AS7,X,8.7,7.5,8.2,34,189,6,3
2022,Toyota,Camry LE/SE,Mid-size,2.5,4,AS8,X,8.5,6.1,7.4,38,174,7,7
2022,Toyota,Camry XSE,Mid-size,2.5,4,AS8,X,8.6,6.3,7.6,37,178,7,7
2022,Toyota,Camry XSE V6,Mid-size,3.5,6,AS8,X,10.7,7.4,9.2,31,215,5,5
2022,Toyota,Camry TRD,Mid-size,3.5,6,AS8,X,10.8,7.6,9.4,30,220,5,5
2022,Toyota,Camry AWD SE,Mid-size,2.5,4,AS8,X,9.4,6.8,8.2,34,192,6,6
2022,Toyota,Camry AWD XSE,Mid-size,2.5,4,AS8,X,9.5,7,8.4,34,195,6,6
2022,Toyota,Camry Hybrid LE,Mid-size,2.5,4,AV,X,4.9,4.8,4.9,58,113,9,7
2022,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2.5,4,AV,X,5.3,5,5.1,55,121,9,7
2022,Toyota,Corolla,Compact,1.8,4,AV,X,7.9,6.2,7.1,40,166,7,5
2022,Toyota,Corolla XLE,Compact,1.8,4,AV,X,8.1,6.3,7.3,39,170,7,5
2022,Toyota,Corolla,Compact,1.8,4,M6,X,8,6,7.1,40,165,7,5
2022,Toyota,Corolla,Compact,2,4,AV10,X,7.6,5.9,6.8,42,159,7,7
2022,Toyota,Corolla XSE,Compact,2,4,AV10,X,7.7,6.1,7,40,164,7,7
2022,Toyota,Corolla,Compact,2,4,M6,X,8.2,6.5,7.4,38,172,7,7
2022,Toyota,Corolla Apex Edition,Compact,2,4,AV10,X,7.7,6.2,7,40,164,7,7
2022,Toyota,Corolla Hatchback,Compact,2,4,AV10,X,7.5,5.9,6.8,42,159,7,7
2022,Toyota,Corolla Hatchback,Compact,2,4,M6,X,8.4,6.7,7.6,37,179,7,7
2022,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,4.4,4.5,4.5,63,106,9,7
2022,Toyota,Corolla Cross,SUV: Small,2,4,AV10,X,7.6,7,7.3,39,171,7,7
2022,Toyota,Corolla Cross AWD,SUV: Small,2,4,AV10,X,8.1,7.4,7.8,36,182,6,7
2022,Toyota,GR 86,Minicompact,2.4,4,AS6,Z,11.1,7.7,9.6,29,224,5,3
2022,Toyota,GR 86,Minicompact,2.4,4,M6,Z,11.9,8.7,10.5,27,246,5,3
2022,Toyota,GR Supra 2.0,Two-seater,2,4,AS8,Z,9.3,7.2,8.4,34,195,6,7
2022,Toyota,GR Supra 3.0,Two-seater,3,6,AS8,Z,10.6,8,9.4,30,218,5,5
2022,Toyota,Highlander AWD,SUV: Small,3.5,6,AS8,X,11.8,8.6,10.3,27,241,5,5
2022,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4,AV,X,6.7,6.8,6.7,42,158,7,7
2022,Toyota,Highlander Hybrid AWD Limited/Platinum,SUV: Standard,2.5,4,AV,X,6.6,6.8,6.7,42,156,7,7
2022,Toyota,Prius,Mid-size,1.8,4,AV,X,4.4,4.7,4.5,63,106,9,7
2022,Toyota,Prius AWD,Mid-size,1.8,4,AV,X,4.6,5,4.8,59,111,9,7
2022,Toyota,RAV4,SUV: Small,2.5,4,AS8,X,8.8,6.8,7.9,36,184,6,7
2022,Toyota,RAV4 (Stop/Start),SUV: Small,2.5,4,AS8,X,8.5,6.8,7.7,37,180,7,7
2022,Toyota,RAV4 AWD,SUV: Small,2.5,4,AS8,X,9.5,7.1,8.4,34,198,6,6
2022,Toyota,RAV4 AWD (Stop/Start),SUV: Small,2.5,4,AS8,X,8.8,7.1,8,35,187,6,6
2022,Toyota,RAV4 AWD LE,SUV: Small,2.5,4,AS8,X,8.7,6.9,7.9,36,NA,6,6
2022,Toyota,RAV4 AWD TRD Off-Road,SUV: Small,2.5,4,AS8,X,9.5,7.4,8.5,33,200,6,6
2022,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4,AV,X,5.8,6.3,6,47,140,8,7
2022,Toyota,Sequoia 4WD,SUV: Standard,5.7,8,AS6,X,18.5,13.9,16.4,17,385,2,5
2022,Toyota,Sienna,Minivan,2.5,4,AV,X,6.6,6.5,6.6,43,154,7,7
2022,Toyota,Sienna AWD,Minivan,2.5,4,AV,X,6.8,6.6,6.7,42,158,7,7
2022,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,13,10.5,11.8,24,278,4,5
2022,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,13.8,11.4,12.7,22,299,3,5
2022,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3.5,6,M6,X,13.8,11.7,12.9,22,300,3,5
2022,Toyota,Tundra,Pickup truck: Standard,3.4,6,AS10,X,13.1,10.1,11.8,24,277,4,5
2022,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6,AS10,X,13.6,10.4,12.2,23,285,4,5
2022,Toyota,Tundra 4WD TRD,Pickup truck: Standard,3.4,6,AS10,X,13.5,10.6,12.2,23,286,4,5
2022,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,3.4,6,AS10,X,12.7,10.5,11.7,24,274,4,5
2022,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6,AS10,X,12.5,11.2,11.9,24,277,4,5
2022,Toyota,Venza AWD,SUV: Small,2.5,4,AV,X,5.9,6.4,6.1,46,142,8,7
2022,Volkswagen,Atlas 4MOTION,SUV: Small,2,4,AS8,X,11.5,9.5,10.6,27,249,5,3
2022,Volkswagen,Atlas 4MOTION,SUV: Small,3.6,6,AS8,X,13.8,10.2,12.2,23,286,4,5
2022,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,2,4,AS8,X,11.6,9.7,10.7,26,252,5,3
2022,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6,AS8,X,13.1,10,11.7,24,275,4,5
2022,Volkswagen,Golf GTI,Mid-size,2,4,AM7,X,9.3,7,8.3,34,194,6,5
2022,Volkswagen,Golf GTI,Mid-size,2,4,M6,X,9.8,6.9,8.5,33,198,6,5
2022,Volkswagen,Golf R,Mid-size,2,4,AM7,Z,10.3,7.7,9.1,31,213,5,5
2022,Volkswagen,Golf R,Mid-size,2,4,M6,Z,11.8,NA,10.2,28,237,5,5
2022,Volkswagen,Jetta,Compact,1.5,4,AS8,X,7.7,5.7,6.8,42,159,7,7
2022,Volkswagen,Jetta SE/SEL,Compact,1.5,4,AS8,X,8.1,5.8,7.1,40,167,7,7
2022,Volkswagen,Jetta,Compact,1.5,4,M6,X,8,5.5,6.9,41,161,7,7
2022,Volkswagen,Jetta GLI,Compact,2,4,AM7,X,9,6.5,7.9,36,185,6,7
2022,Volkswagen,Jetta GLI,Compact,2,4,M6,X,9.1,6.4,7.9,36,186,6,7
2022,Volkswagen,Passat,Mid-size,2,4,AS6,X,9.7,6.6,8.3,34,196,6,7
2022,Volkswagen,Taos,SUV: Small,1.5,4,A8,X,8.4,6.6,7.6,37,178,7,7
2022,Volkswagen,Taos 4MOTION,SUV: Small,1.5,4,A7,X,9.5,7.4,8.5,33,200,6,7
2022,Volkswagen,Tiguan 4MOTION,SUV: Small,2,4,AS8,X,10.6,8,9.4,30,222,5,7
2022,Volkswagen,Tiguan R-Line 4MOTION,SUV: Small,2,4,AS8,X,11,8.3,9.8,29,229,5,7
2022,Volvo,S60 B5,Compact,2,4,AS8,Z,9,6.7,8,35,186,6,5
2022,Volvo,S60 B5 AWD,Compact,2,4,AS8,Z,9.4,6.9,8.3,34,193,6,5
2022,Volvo,S90 B6 AWD,Mid-size,2,4,AS8,Z,10.4,7.5,9.1,31,212,5,7
2022,Volvo,V60 T6 AWD,Station wagon: Small,2,4,AS8,Z,11.3,7.5,9.6,29,224,5,7
2022,Volvo,V60 CC T5 AWD,Station wagon: Small,2,4,AS8,Z,10.9,7.7,9.5,30,221,5,5
2022,Volvo,V90 CC B6 AWD,Station wagon: Mid-size,2,4,AS8,Z,10.6,8.1,9.5,30,222,5,7
2022,Volvo,XC40 T4 AWD,SUV: Small,2,4,AS8,X,10.7,7.6,9.3,30,217,5,5
2022,Volvo,XC40 T5 AWD,SUV: Small,2,4,AS8,Z,10.7,7.7,9.4,30,219,5,5
2022,Volvo,XC60 B5 AWD,SUV: Small,2,4,AS8,Z,10.5,8.1,9.4,30,219,5,5
2022,Volvo,XC60 B6 AWD,SUV: Small,2,4,AS8,Z,11,8.7,9.9,29,232,5,NA
2022,Volvo,XC90 T5 AWD,SUV: Standard,2,4,AS8,Z,11.5,8.4,10.1,28,236,5,5
2022,Volvo,XC90 T6 AWD,SUV: Standard,2,4,AS8,Z,NA,8.9,10.8,26,252,5,7
